Comune,CODISTAT,provincia,inizioIntervallo,fineIntervallo,classeEta,Target,Vaccinati
Sortino,089019,Siracusa,2021-01-03,2021-06-29,60-69,1162,858
Sortino,089019,Siracusa,2021-01-03,2021-06-29,70-79,878,749
Sortino,089019,Siracusa,2021-01-03,2021-06-29,>80,624,559
Pachino,089014,Siracusa,2021-01-03,2021-06-29,12-19,1851,519
Pachino,089014,Siracusa,2021-01-03,2021-06-29,20-29,2687,1193
Pachino,089014,Siracusa,2021-01-03,2021-06-29,30-39,2869,1302
Pachino,089014,Siracusa,2021-01-03,2021-06-29,40-49,3235,1787
Pachino,089014,Siracusa,2021-01-03,2021-06-29,50-59,3232,2099
Pachino,089014,Siracusa,2021-01-03,2021-06-29,60-69,2469,1877
Pachino,089014,Siracusa,2021-01-03,2021-06-29,70-79,1828,1453
Pachino,089014,Siracusa,2021-01-03,2021-06-29,>80,1126,930
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,12-19,9277,1934
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,20-29,11937,4586
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,30-39,13764,5403
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,40-49,17992,8849
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,50-59,18234,11294
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,60-69,14831,10351
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,70-79,12677,9655
Siracusa,089017,Siracusa,2021-01-03,2021-06-29,>80,7417,6319
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,12-19,357,89
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,20-29,457,185
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,30-39,434,171
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,40-49,587,295
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,50-59,581,354
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,60-69,448,328
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,70-79,356,277
Portopalo di Capo Passero,089020,Siracusa,2021-01-03,2021-06-29,>80,197,154
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,12-19,1327,230
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,20-29,1691,666
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,30-39,2057,812
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,40-49,2452,1148
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,50-59,2491,1438
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,60-69,2246,1588
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,70-79,1883,1436
Carlentini,089006,Siracusa,2021-01-03,2021-06-29,>80,1073,916
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,12-19,528,101
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,20-29,774,277
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,30-39,757,279
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,40-49,841,418
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,50-59,1035,634
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,60-69,847,594
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,70-79,668,503
Canicattini Bagni,089005,Siracusa,2021-01-03,2021-06-29,>80,572,413
Augusta,089001,Siracusa,2021-01-03,2021-06-29,12-19,2589,519
Augusta,089001,Siracusa,2021-01-03,2021-06-29,20-29,3531,1340
Augusta,089001,Siracusa,2021-01-03,2021-06-29,30-39,4033,1499
Augusta,089001,Siracusa,2021-01-03,2021-06-29,40-49,5301,2476
Augusta,089001,Siracusa,2021-01-03,2021-06-29,50-59,5362,3098
Augusta,089001,Siracusa,2021-01-03,2021-06-29,60-69,4299,2833
Augusta,089001,Siracusa,2021-01-03,2021-06-29,70-79,3840,2803
Augusta,089001,Siracusa,2021-01-03,2021-06-29,>80,2321,1916
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,12-19,1798,325
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,20-29,2515,817
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,30-39,2660,893
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,40-49,2950,1366
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,50-59,2985,1797
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,60-69,2406,1721
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,70-79,1812,1460
Rosolini,089016,Siracusa,2021-01-03,2021-06-29,>80,1183,1015
Lentini,089011,Siracusa,2021-01-03,2021-06-29,12-19,1649,401
Lentini,089011,Siracusa,2021-01-03,2021-06-29,20-29,2242,786
Lentini,089011,Siracusa,2021-01-03,2021-06-29,30-39,2544,846
Lentini,089011,Siracusa,2021-01-03,2021-06-29,40-49,3155,1310
Lentini,089011,Siracusa,2021-01-03,2021-06-29,50-59,3250,1790
Lentini,089011,Siracusa,2021-01-03,2021-06-29,60-69,2835,1849
Lentini,089011,Siracusa,2021-01-03,2021-06-29,70-79,2479,1748
Lentini,089011,Siracusa,2021-01-03,2021-06-29,>80,1704,1358
Avola,089002,Siracusa,2021-01-03,2021-06-29,12-19,2443,352
Avola,089002,Siracusa,2021-01-03,2021-06-29,20-29,3442,1235
Avola,089002,Siracusa,2021-01-03,2021-06-29,30-39,3810,1327
Avola,089002,Siracusa,2021-01-03,2021-06-29,40-49,4296,1863
Avola,089002,Siracusa,2021-01-03,2021-06-29,50-59,4802,2656
Avola,089002,Siracusa,2021-01-03,2021-06-29,60-69,3914,2549
Avola,089002,Siracusa,2021-01-03,2021-06-29,70-79,2882,2081
Avola,089002,Siracusa,2021-01-03,2021-06-29,>80,1739,1450
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,12-19,974,155
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,20-29,1399,498
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,30-39,1411,548
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,40-49,1633,631
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,50-59,1804,973
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,60-69,1427,971
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,70-79,1040,779
Priolo Gargallo,089021,Siracusa,2021-01-03,2021-06-29,>80,605,482
Floridia,089009,Siracusa,2021-01-03,2021-06-29,12-19,1771,287
Floridia,089009,Siracusa,2021-01-03,2021-06-29,20-29,2531,787
Floridia,089009,Siracusa,2021-01-03,2021-06-29,30-39,2701,978
Floridia,089009,Siracusa,2021-01-03,2021-06-29,40-49,3234,1421
Floridia,089009,Siracusa,2021-01-03,2021-06-29,50-59,3300,1789
Floridia,089009,Siracusa,2021-01-03,2021-06-29,60-69,2491,1714
Floridia,089009,Siracusa,2021-01-03,2021-06-29,70-79,1742,1329
Floridia,089009,Siracusa,2021-01-03,2021-06-29,>80,1019,836
Ferla,089008,Siracusa,2021-01-03,2021-06-29,12-19,148,10
Ferla,089008,Siracusa,2021-01-03,2021-06-29,20-29,234,65
Ferla,089008,Siracusa,2021-01-03,2021-06-29,30-39,258,78
Ferla,089008,Siracusa,2021-01-03,2021-06-29,40-49,347,112
Ferla,089008,Siracusa,2021-01-03,2021-06-29,50-59,329,146
Ferla,089008,Siracusa,2021-01-03,2021-06-29,60-69,332,208
Ferla,089008,Siracusa,2021-01-03,2021-06-29,70-79,274,215
Ferla,089008,Siracusa,2021-01-03,2021-06-29,>80,220,196
Melilli,089012,Siracusa,2021-01-03,2021-06-29,12-19,1099,186
Melilli,089012,Siracusa,2021-01-03,2021-06-29,20-29,1532,509
Melilli,089012,Siracusa,2021-01-03,2021-06-29,30-39,1733,626
Melilli,089012,Siracusa,2021-01-03,2021-06-29,40-49,2122,859
Melilli,089012,Siracusa,2021-01-03,2021-06-29,50-59,1905,1030
Melilli,089012,Siracusa,2021-01-03,2021-06-29,60-69,1727,1111
Melilli,089012,Siracusa,2021-01-03,2021-06-29,70-79,1178,902
Melilli,089012,Siracusa,2021-01-03,2021-06-29,>80,601,477
Solarino,089018,Siracusa,2021-01-03,2021-06-29,12-19,657,106
Solarino,089018,Siracusa,2021-01-03,2021-06-29,20-29,882,269
Solarino,089018,Siracusa,2021-01-03,2021-06-29,30-39,1006,307
Solarino,089018,Siracusa,2021-01-03,2021-06-29,40-49,1095,486
Solarino,089018,Siracusa,2021-01-03,2021-06-29,50-59,1108,583
Solarino,089018,Siracusa,2021-01-03,2021-06-29,60-69,908,618
Solarino,089018,Siracusa,2021-01-03,2021-06-29,70-79,664,529
Solarino,089018,Siracusa,2021-01-03,2021-06-29,>80,425,320
Noto,089013,Siracusa,2021-01-03,2021-06-29,12-19,2001,254
Noto,089013,Siracusa,2021-01-03,2021-06-29,20-29,2666,760
Noto,089013,Siracusa,2021-01-03,2021-06-29,30-39,3088,922
Noto,089013,Siracusa,2021-01-03,2021-06-29,40-49,3323,1367
Noto,089013,Siracusa,2021-01-03,2021-06-29,50-59,3585,1919
Noto,089013,Siracusa,2021-01-03,2021-06-29,60-69,2907,1927
Noto,089013,Siracusa,2021-01-03,2021-06-29,70-79,2230,1635
Noto,089013,Siracusa,2021-01-03,2021-06-29,>80,1382,1102
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,12-19,981,133
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,20-29,1380,420
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,30-39,1435,411
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,40-49,1532,472
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,50-59,1744,660
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,60-69,1469,818
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,70-79,1190,772
Francofonte,089010,Siracusa,2021-01-03,2021-06-29,>80,822,544
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,12-19,416,138
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,20-29,715,393
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,30-39,670,363
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,40-49,796,545
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,50-59,939,714
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,60-69,859,729
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,70-79,689,627
Calatafimi-Segesta,081003,Trapani,2020-12-27,2021-06-29,>80,641,585
Favignana,081009,Trapani,2020-12-27,2021-06-29,12-19,249,65
Favignana,081009,Trapani,2020-12-27,2021-06-29,20-29,466,316
Favignana,081009,Trapani,2020-12-27,2021-06-29,30-39,537,399
Favignana,081009,Trapani,2020-12-27,2021-06-29,40-49,566,396
Favignana,081009,Trapani,2020-12-27,2021-06-29,50-59,679,507
Favignana,081009,Trapani,2020-12-27,2021-06-29,60-69,594,435
Favignana,081009,Trapani,2020-12-27,2021-06-29,70-79,520,403
Favignana,081009,Trapani,2020-12-27,2021-06-29,>80,349,268
Partanna,081015,Trapani,2020-12-27,2021-06-29,12-19,770,231
Partanna,081015,Trapani,2020-12-27,2021-06-29,20-29,1102,560
Partanna,081015,Trapani,2020-12-27,2021-06-29,30-39,1045,553
Partanna,081015,Trapani,2020-12-27,2021-06-29,40-49,1330,823
Partanna,081015,Trapani,2020-12-27,2021-06-29,50-59,1607,1254
Partanna,081015,Trapani,2020-12-27,2021-06-29,60-69,1243,1058
Partanna,081015,Trapani,2020-12-27,2021-06-29,70-79,1172,1048
Partanna,081015,Trapani,2020-12-27,2021-06-29,>80,856,785
Vita,081023,Trapani,2020-12-27,2021-06-29,12-19,124,36
Vita,081023,Trapani,2020-12-27,2021-06-29,20-29,200,92
Vita,081023,Trapani,2020-12-27,2021-06-29,30-39,182,85
Vita,081023,Trapani,2020-12-27,2021-06-29,40-49,229,141
Vita,081023,Trapani,2020-12-27,2021-06-29,50-59,278,198
Vita,081023,Trapani,2020-12-27,2021-06-29,60-69,290,237
Vita,081023,Trapani,2020-12-27,2021-06-29,70-79,213,202
Vita,081023,Trapani,2020-12-27,2021-06-29,>80,185,181
Gibellina,081010,Trapani,2020-12-27,2021-06-29,12-19,258,99
Gibellina,081010,Trapani,2020-12-27,2021-06-29,20-29,388,198
Gibellina,081010,Trapani,2020-12-27,2021-06-29,30-39,392,217
Gibellina,081010,Trapani,2020-12-27,2021-06-29,40-49,584,385
Gibellina,081010,Trapani,2020-12-27,2021-06-29,50-59,592,446
Gibellina,081010,Trapani,2020-12-27,2021-06-29,60-69,551,424
Gibellina,081010,Trapani,2020-12-27,2021-06-29,70-79,431,379
Gibellina,081010,Trapani,2020-12-27,2021-06-29,>80,336,275
Alcamo,081001,Trapani,2020-12-27,2021-06-29,12-19,3591,1138
Alcamo,081001,Trapani,2020-12-27,2021-06-29,20-29,5433,2738
Alcamo,081001,Trapani,2020-12-27,2021-06-29,30-39,5221,2908
Alcamo,081001,Trapani,2020-12-27,2021-06-29,40-49,6054,4037
Alcamo,081001,Trapani,2020-12-27,2021-06-29,50-59,6814,5113
Alcamo,081001,Trapani,2020-12-27,2021-06-29,60-69,5489,4646
Alcamo,081001,Trapani,2020-12-27,2021-06-29,70-79,4233,3799
Alcamo,081001,Trapani,2020-12-27,2021-06-29,>80,3509,3282
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,12-19,382,112
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,20-29,518,249
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,30-39,527,268
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,40-49,654,365
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,50-59,731,518
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,60-69,668,551
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,70-79,541,446
Santa Ninfa,081019,Trapani,2020-12-27,2021-06-29,>80,419,381
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,12-19,139,44
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,20-29,183,101
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,30-39,155,73
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,40-49,241,143
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,50-59,235,171
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,60-69,214,152
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,70-79,173,137
Salaparuta,081017,Trapani,2020-12-27,2021-06-29,>80,111,99
Salemi,081018,Trapani,2020-12-27,2021-06-29,12-19,750,251
Salemi,081018,Trapani,2020-12-27,2021-06-29,20-29,1230,536
Salemi,081018,Trapani,2020-12-27,2021-06-29,30-39,1074,472
Salemi,081018,Trapani,2020-12-27,2021-06-29,40-49,1336,754
Salemi,081018,Trapani,2020-12-27,2021-06-29,50-59,1601,1126
Salemi,081018,Trapani,2020-12-27,2021-06-29,60-69,1245,947
Salemi,081018,Trapani,2020-12-27,2021-06-29,70-79,1127,928
Salemi,081018,Trapani,2020-12-27,2021-06-29,>80,866,747
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,12-19,246,60
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,20-29,297,146
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,30-39,279,128
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,40-49,374,248
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,50-59,427,292
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,60-69,373,299
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,70-79,270,216
Buseto Palizzolo,081002,Trapani,2020-12-27,2021-06-29,>80,235,172
Marsala,081011,Trapani,2020-12-27,2021-06-29,12-19,6503,1510
Marsala,081011,Trapani,2020-12-27,2021-06-29,20-29,9098,3741
Marsala,081011,Trapani,2020-12-27,2021-06-29,30-39,9224,4047
Marsala,081011,Trapani,2020-12-27,2021-06-29,40-49,11426,6477
Marsala,081011,Trapani,2020-12-27,2021-06-29,50-59,11988,8202
Marsala,081011,Trapani,2020-12-27,2021-06-29,60-69,9720,7372
Marsala,081011,Trapani,2020-12-27,2021-06-29,70-79,8572,6954
Marsala,081011,Trapani,2020-12-27,2021-06-29,>80,5942,5202
Valderice,081022,Trapani,2020-12-27,2021-06-29,12-19,889,219
Valderice,081022,Trapani,2020-12-27,2021-06-29,20-29,1277,473
Valderice,081022,Trapani,2020-12-27,2021-06-29,30-39,1349,551
Valderice,081022,Trapani,2020-12-27,2021-06-29,40-49,1642,874
Valderice,081022,Trapani,2020-12-27,2021-06-29,50-59,1860,1217
Valderice,081022,Trapani,2020-12-27,2021-06-29,60-69,1514,1184
Valderice,081022,Trapani,2020-12-27,2021-06-29,70-79,1145,894
Valderice,081022,Trapani,2020-12-27,2021-06-29,>80,888,735
Erice,081008,Trapani,2020-12-27,2021-06-29,12-19,2153,470
Erice,081008,Trapani,2020-12-27,2021-06-29,20-29,3022,1188
Erice,081008,Trapani,2020-12-27,2021-06-29,30-39,2781,1260
Erice,081008,Trapani,2020-12-27,2021-06-29,40-49,3835,2143
Erice,081008,Trapani,2020-12-27,2021-06-29,50-59,4064,2665
Erice,081008,Trapani,2020-12-27,2021-06-29,60-69,3468,2541
Erice,081008,Trapani,2020-12-27,2021-06-29,70-79,2741,2161
Erice,081008,Trapani,2020-12-27,2021-06-29,>80,1839,1458
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,12-19,1133,270
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,20-29,1728,747
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,30-39,1831,768
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,40-49,1994,1081
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,50-59,2239,1451
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,60-69,1868,1386
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,70-79,1396,1100
Castellammare del Golfo,081005,Trapani,2020-12-27,2021-06-29,>80,1000,805
Paceco,081013,Trapani,2020-12-27,2021-06-29,12-19,999,222
Paceco,081013,Trapani,2020-12-27,2021-06-29,20-29,1248,500
Paceco,081013,Trapani,2020-12-27,2021-06-29,30-39,1075,461
Paceco,081013,Trapani,2020-12-27,2021-06-29,40-49,1693,867
Paceco,081013,Trapani,2020-12-27,2021-06-29,50-59,1619,1062
Paceco,081013,Trapani,2020-12-27,2021-06-29,60-69,1232,901
Paceco,081013,Trapani,2020-12-27,2021-06-29,70-79,1170,928
Paceco,081013,Trapani,2020-12-27,2021-06-29,>80,861,694
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,12-19,4441,1055
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,20-29,6263,2411
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,30-39,5975,2314
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,40-49,6695,3545
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,50-59,7344,4831
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,60-69,6044,4612
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,70-79,4864,4015
Mazara del Vallo,081012,Trapani,2020-12-27,2021-06-29,>80,3086,2609
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,12-19,102,32
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,20-29,158,55
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,30-39,141,58
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,40-49,191,75
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,50-59,226,127
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,60-69,196,126
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,70-79,159,136
Poggioreale,081016,Trapani,2020-12-27,2021-06-29,>80,119,103
Trapani,081021,Trapani,2020-12-27,2021-06-29,12-19,5147,1032
Trapani,081021,Trapani,2020-12-27,2021-06-29,20-29,7468,2700
Trapani,081021,Trapani,2020-12-27,2021-06-29,30-39,7372,2845
Trapani,081021,Trapani,2020-12-27,2021-06-29,40-49,9356,4751
Trapani,081021,Trapani,2020-12-27,2021-06-29,50-59,9990,6299
Trapani,081021,Trapani,2020-12-27,2021-06-29,60-69,8272,5767
Trapani,081021,Trapani,2020-12-27,2021-06-29,70-79,6703,5113
